step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
198210.0,97,2593.0,18.927007299270073,1.8276905398129992,97,7112.0,0.07864052789198736,97,7112.0
198215.0,98,2528.0,18.18705035971223,1.587758115300114,98,7146.0,0.07100160774782568,98,7146.0
198220.0,102,2547.0,18.06382978723404,1.6905766734567875,102,6997.0,0.05691738104858605,102,6997.0
198225.0,100,2679.0,18.866197183098592,2.052079569224699,100,7015.0,0.06839748979417168,100,7015.0
198230.0,99,2627.0,18.764285714285716,1.8900668929322462,99,7056.0,0.07503823588769314,99,7056.0
198235.0,100,2576.0,18.26950354609929,1.9110723318767346,100,7096.0,0.07193433171745846,100,7096.0
198240.0,101,2656.0,18.97142857142857,1.8163753305207113,101,6942.0,0.0563597288017227,101,6942.0
198245.0,99,2709.0,19.630434782608695,1.9037673980247607,99,6917.0,0.0578119054979535,99,6917.0
198250.0,95,2615.0,19.51492537313433,1.848578862029074,95,6944.0,0.07437937619775112,95,6944.0
198255.0,96,2548.0,19.157894736842106,1.79633996333362,96,6965.0,0.07546732059463107,96,6965.0
198260.0,93,2501.0,18.389705882352942,2.1021457213254884,93,6772.0,0.07783321830652595,93,6772.0
198265.0,92,2569.0,18.889705882352942,1.9821441344909925,92,6593.0,0.06958569478427896,92,6593.0
198270.0,97,2517.0,18.23913043478261,1.7642251141422944,97,6849.0,0.07714488614703544,97,6849.0
198275.0,99,2466.0,17.614285714285714,1.748000868929409,99,6912.0,0.07151496803352803,99,6912.0
198280.0,102,2549.0,18.078014184397162,1.7950458719974067,102,6795.0,0.05603585875923172,102,6795.0
198285.0,100,2599.0,18.564285714285713,1.986978307509966,100,6903.0,0.07376917159631748,100,6903.0
198290.0,99,2510.0,18.057553956834532,1.6964535680599622,99,6997.0,0.07130150184563071,99,6997.0
198295.0,100,2524.0,18.158273381294965,1.5090797105256606,100,7017.0,0.0644890993585857,100,7017.0
198300.0,102,2563.0,18.049295774647888,1.721333319358547,102,6894.0,0.04969046627174387,102,6894.0
198305.0,101,2667.0,18.914893617021278,1.922287263190225,101,6927.0,0.06600584437399358,101,6927.0
198310.0,99,2629.0,18.77857142857143,1.834788716556115,99,7000.0,0.07281454828684991,99,7000.0
198315.0,100,2581.0,18.30496453900709,1.6803197743010847,100,7058.0,0.06574936189432308,100,7058.0
198320.0,100,2665.0,19.035714285714285,1.8219100345858896,100,6927.0,0.06087572762478611,100,6927.0
198325.0,100,2760.0,20.0,2.017297768505182,100,6922.0,0.06584418033594122,100,6922.0
198330.0,97,2614.0,19.654135338345863,1.7203230106526504,97,6982.0,0.06904517996748506,97,6982.0
198335.0,96,2608.0,19.31851851851852,1.8791200581643879,96,7030.0,0.07321887482088008,96,7030.0
198340.0,95,2605.0,19.296296296296298,1.9625808286051527,95,6873.0,0.06500822733027888,95,6873.0
198345.0,95,2669.0,19.48175182481752,2.1104256038374927,95,6943.0,0.08071616307434767,95,6943.0
198350.0,98,2505.0,18.02158273381295,1.8090710154230272,98,6910.0,0.07329061648731247,98,6910.0
198355.0,97,2443.0,17.45,1.6801043890958016,97,6907.0,0.0724902859724117,97,6907.0
198360.0,100,2520.0,18.0,1.694662904392629,100,6765.0,0.05491660674822906,100,6765.0
198365.0,94,2292.0,16.25531914893617,1.6773574913865923,94,6967.0,0.06310186059719707,94,6967.0
198370.0,91,1977.0,14.326086956521738,1.7166227740124755,91,7019.0,0.06992911885097548,91,7019.0
198375.0,98,2078.0,14.633802816901408,1.8771792667330878,98,6910.0,0.06135870127830703,98,6910.0
198380.0,90,1893.0,13.330985915492958,1.519903587240735,90,7087.0,0.06192570347905658,90,7087.0
198385.0,94,1790.0,12.605633802816902,1.6331170792308183,94,7156.0,0.06458532861424071,94,7156.0
198390.0,101,1929.0,13.395833333333334,1.6797651301192909,101,7066.0,0.0575980048728059,101,7066.0
198395.0,102,2073.0,14.496503496503497,1.9127833812905901,102,7106.0,0.062229500298332054,102,7106.0
198400.0,100,2110.0,15.179856115107913,1.7148145866455717,100,7220.0,0.06784982208145895,100,7220.0
198405.0,99,2178.0,15.66906474820144,1.743239867181908,99,7327.0,0.0656932270841477,99,7327.0
198410.0,100,2349.0,16.899280575539567,1.8306583314260079,100,7258.0,0.057592019512196266,100,7258.0
198415.0,102,2500.0,17.857142857142858,2.018051670076547,102,7213.0,0.060861110879988814,102,7213.0
198420.0,98,2497.0,18.226277372262775,1.8720975867478447,98,7392.0,0.08036204439142916,98,7392.0
198425.0,100,2496.0,17.82857142857143,1.8411364120140774,100,7115.0,0.0665436152817249,100,7115.0
198430.0,101,2618.0,18.7,1.9018993612710273,101,7007.0,0.05980745388461573,101,7007.0
198435.0,101,2717.0,19.546762589928058,2.0682501648985023,101,6924.0,0.0629407248297507,101,6924.0
198440.0,99,2641.0,19.277372262773724,1.7299888836179542,99,7125.0,0.07542955370016965,99,7125.0
198445.0,101,2587.0,18.746376811594203,1.572913761021075,101,7054.0,0.06882039268039757,101,7054.0
198450.0,101,2672.0,19.085714285714285,1.8365898415059636,101,6877.0,0.05500482898001053,101,6877.0
198455.0,101,2672.0,19.223021582733814,1.8005476696842686,101,6995.0,0.06650745246426132,101,6995.0
198460.0,97,2637.0,19.108695652173914,1.7979998237634447,97,7012.0,0.07811990837400888,97,7012.0
198465.0,100,2637.0,18.44055944055944,1.865608122536955,100,7099.0,0.06917701336176671,100,7099.0
198470.0,101,2656.0,18.836879432624112,1.8533018328006965,101,7020.0,0.05379020888162717,101,7020.0
198475.0,100,2760.0,20.0,1.8640251705995368,100,7159.0,0.061493944265997906,100,7159.0
198480.0,95,2619.0,19.25735294117647,1.9829619464221266,95,7175.0,0.07911977602114717,95,7175.0
198485.0,97,2553.0,18.635036496350367,1.957341652231384,97,7165.0,0.07192023771793035,97,7165.0
198490.0,96,2609.0,19.183823529411764,1.9129409382980904,96,7173.0,0.06421520721299122,96,7173.0
198495.0,97,2636.0,18.964028776978417,2.1419788719070603,97,7101.0,0.0669800867512741,97,7101.0
198500.0,98,2528.0,18.452554744525546,1.8491553616684937,98,7267.0,0.07752727544940047,98,7267.0
198505.0,98,2465.0,17.86231884057971,1.6562604491378878,98,7146.0,0.07083559269395254,98,7146.0
198510.0,101,2540.0,18.01418439716312,1.8737253986940163,101,6930.0,0.057150242205386725,101,6930.0
198515.0,100,2592.0,18.64748201438849,1.9836547904969732,100,6935.0,0.06682679401098976,100,6935.0
198520.0,96,2503.0,18.007194244604317,1.877199278094247,96,7041.0,0.07293520813015138,96,7041.0
198525.0,101,2516.0,18.100719424460433,1.6087874103666926,101,6974.0,0.06520187517433752,101,6974.0
198530.0,103,2556.0,18.127659574468087,1.8375377412498684,103,6789.0,0.05672048827408288,103,6789.0
198535.0,101,2640.0,18.857142857142858,1.9823338032477384,101,6890.0,0.07267606180752083,101,6890.0
198540.0,99,2597.0,18.68345323741007,1.8542292434039165,99,6893.0,0.07498408271118458,99,6893.0
198545.0,100,2603.0,18.59285714285714,1.7175551313784723,100,6948.0,0.07010502183142202,100,6948.0
198550.0,102,2647.0,18.90714285714286,1.758237321361619,102,6830.0,0.05414503350960886,102,6830.0
198555.0,99,2707.0,19.47482014388489,2.0801826093761098,99,6829.0,0.06208989721865414,99,6829.0
198560.0,95,2615.0,19.51492537313433,1.8888914512801522,95,6919.0,0.07489414930411414,95,6919.0
198565.0,98,2555.0,19.067164179104477,1.9279821022052743,98,6856.0,0.0687277009299398,98,6856.0
198570.0,94,2615.0,19.661654135338345,1.9930224167289714,94,6805.0,0.0715934120310921,94,6805.0
198575.0,91,2582.0,18.846715328467152,2.175541787595241,91,6661.0,0.08038497458765433,91,6661.0
198580.0,98,2524.0,18.28985507246377,1.7340501525958691,98,6823.0,0.06974498422972869,98,6823.0
198585.0,99,2470.0,17.769784172661872,1.7201636093434325,99,6879.0,0.07008978275189734,99,6879.0
198590.0,104,2556.0,18.127659574468087,1.8460711099984357,104,6754.0,0.05410425920661662,104,6754.0
198595.0,102,2670.0,19.071428571428573,2.1480456019315772,102,6758.0,0.06851710269800716,102,6758.0
198600.0,99,2532.0,18.48175182481752,1.782484386989325,99,6846.0,0.0792972711590227,99,6846.0
198605.0,99,2482.0,17.85611510791367,1.6104325253624956,99,6903.0,0.06442579598245678,99,6903.0
198610.0,99,2514.0,17.957142857142856,1.7895992394859275,99,6774.0,0.054570335285491045,99,6774.0
198615.0,98,2620.0,18.714285714285715,1.9758847990342576,98,6888.0,0.07531603393700823,98,6888.0
198620.0,99,2617.0,18.692857142857143,1.940669342514996,99,6881.0,0.07716386553354496,99,6881.0
198625.0,97,2566.0,18.32857142857143,1.8232082741390692,97,6935.0,0.07651229066844223,97,6935.0
198630.0,100,2549.0,18.207142857142856,1.8063190122747348,100,6799.0,0.059356261177736076,100,6799.0
198635.0,100,2709.0,19.773722627737225,1.9645737915713644,100,6706.0,0.06010615487013809,100,6706.0
198640.0,99,2618.0,19.68421052631579,1.6031581650476574,99,6882.0,0.06589805676592644,99,6882.0
198645.0,97,2603.0,19.28148148148148,1.8912833073691144,97,6928.0,0.07892197389498556,97,6928.0
198650.0,95,2592.0,19.058823529411764,1.9453119473964022,95,6767.0,0.068599592081014,95,6767.0
198655.0,97,2611.0,18.920289855072465,2.047396943962343,97,6725.0,0.07339877715523134,97,6725.0
198660.0,98,2512.0,18.202898550724637,1.7920220829908338,98,6788.0,0.07280494718083955,98,6788.0
198665.0,99,2462.0,17.585714285714285,1.813316418345637,99,6836.0,0.07164022985644475,99,6836.0
198670.0,99,2492.0,17.8,1.9253935814256429,99,6699.0,0.06285686163716789,99,6699.0
198675.0,97,2543.0,18.164285714285715,2.0972142733518675,97,6690.0,0.07126070456468821,97,6690.0
198680.0,97,2495.0,17.949640287769785,1.817439791974737,97,6778.0,0.07420767313626156,97,6778.0
198685.0,99,2441.0,17.56115107913669,1.7045478419902622,99,6836.0,0.0701160357685424,99,6836.0
198690.0,101,2526.0,18.042857142857144,1.7674053041127011,101,6720.0,0.05743961754752186,101,6720.0
198695.0,101,2668.0,18.921985815602838,2.0215496842923426,101,6771.0,0.07269458728258736,101,6771.0
198700.0,99,2584.0,18.58992805755396,1.8046729240313963,99,6861.0,0.08132951619905826,99,6861.0
198705.0,99,2532.0,18.085714285714285,1.7321822802008269,99,6815.0,0.06736908680141235,99,6815.0
198710.0,102,2610.0,18.51063829787234,1.8448787149816495,102,6793.0,0.05606790144848445,102,6793.0
198715.0,100,2616.0,18.956521739130434,1.9167283759623654,100,6791.0,0.0628007702880712,100,6791.0
198720.0,99,2584.0,19.14074074074074,1.7862892366583318,99,6871.0,0.07251506905866988,99,6871.0
198725.0,100,2548.0,19.01492537313433,1.6904022191797428,100,6923.0,0.06698373083524631,100,6923.0
198730.0,96,2623.0,19.42962962962963,1.9188006258166066,96,6782.0,0.057423547285114715,96,6782.0
198735.0,97,2708.0,19.6231884057971,2.1811705576512606,97,6867.0,0.08085815501011306,97,6867.0
198740.0,98,2560.0,18.686131386861312,1.7238305439595656,98,6835.0,0.06843906258293202,98,6835.0
198745.0,101,2566.0,18.72992700729927,1.5981277380409322,101,6894.0,0.07093764470499049,101,6894.0
198750.0,102,2600.0,18.571428571428573,1.7421023179511974,102,6873.0,0.05871710740598446,102,6873.0
198755.0,101,2706.0,19.32857142857143,1.97337577182808,101,6873.0,0.0705596046537636,101,6873.0
198760.0,97,2560.0,18.686131386861312,1.6965188734088725,97,6963.0,0.0777085426318601,97,6963.0
198765.0,101,2566.0,18.32857142857143,1.6555567165593637,101,6914.0,0.06633217594436802,101,6914.0
198770.0,100,2538.0,18.0,1.7151496726584656,100,6911.0,0.059543936424978176,100,6911.0
198775.0,99,2645.0,18.62676056338028,1.9923870400352985,99,6859.0,0.06350585516923807,99,6859.0
198780.0,100,2637.0,18.70212765957447,1.7337183406121244,100,7033.0,0.06864416999461516,100,7033.0
198785.0,99,2575.0,18.26241134751773,1.7316561386930993,99,7079.0,0.06477042491478363,99,7079.0
198790.0,100,2599.0,18.43262411347518,1.7957556450236647,100,7046.0,0.05761748570405563,100,7046.0
198795.0,102,2703.0,19.58695652173913,1.8327800415872213,102,6936.0,0.056151440601045446,102,6936.0
198800.0,98,2618.0,19.25,1.7227231227988418,98,7118.0,0.070758466578211,98,7118.0
198805.0,98,2560.0,18.686131386861312,1.8519381680458653,98,7170.0,0.07247225577375717,98,7170.0
198810.0,97,2630.0,19.197080291970803,1.9391570254159307,97,7023.0,0.07001620919426815,97,7023.0
198815.0,95,2655.0,18.964285714285715,2.1537980803763594,95,6886.0,0.06903047270901333,95,6886.0
198820.0,99,2548.0,18.463768115942027,1.6458226351196052,99,7043.0,0.07321681268344746,99,7043.0
198825.0,102,2501.0,17.864285714285714,1.6301271646695998,102,7052.0,0.07362680686264786,102,7052.0
198830.0,102,2591.0,18.507142857142856,1.7829124393361524,102,6926.0,0.06148153883226743,102,6926.0
198835.0,100,2645.0,18.892857142857142,2.066752712111127,100,6923.0,0.074168264231931,100,6923.0
198840.0,98,2556.0,18.388489208633093,1.8280535559900004,98,7013.0,0.07488571932644716,98,7013.0
198845.0,99,2503.0,18.007194244604317,1.6316822902375367,99,7067.0,0.06660213483715013,99,7067.0
198850.0,103,2587.0,18.347517730496453,1.6939425604166427,103,6956.0,0.049477257402608325,103,6956.0
198855.0,100,2675.0,18.97163120567376,2.017391095327775,100,7088.0,0.07226906698934904,100,7088.0
198860.0,96,2620.0,18.714285714285715,1.8567256516284496,96,7075.0,0.07414575385428683,96,7075.0
198865.0,99,2618.0,18.7,1.8118044669764206,99,7074.0,0.06503921318749015,99,7074.0
198870.0,100,2602.0,18.585714285714285,1.8106962669641902,100,6932.0,0.05741330246776617,100,6932.0
198875.0,100,2709.0,19.773722627737225,2.054207431873732,100,6926.0,0.0700329970933555,100,6926.0
198880.0,98,2612.0,19.639097744360903,1.805474089140269,98,7001.0,0.07743456149223422,98,7001.0
198885.0,94,2595.0,19.65909090909091,1.8884772370030767,94,7042.0,0.07643130752752411,94,7042.0
198890.0,92,2541.0,18.822222222222223,2.059681672448211,92,6872.0,0.07559355794684465,92,6872.0
198895.0,94,2557.0,18.664233576642335,1.995509926347319,94,6722.0,0.06824655744377499,94,6722.0
198900.0,93,2482.0,17.985507246376812,1.7920676963990445,93,6869.0,0.0783111802995473,93,6869.0
198905.0,100,2426.0,17.453237410071942,1.608607582494318,100,6872.0,0.07088904665889777,100,6872.0
198910.0,101,2512.0,17.942857142857143,1.8495317109531182,101,6739.0,0.057017104116409,101,6739.0
198915.0,99,2565.0,18.453237410071942,2.0282223775044,99,6731.0,0.06965863825996152,99,6731.0
198920.0,99,2473.0,17.664285714285715,1.9993545964375665,99,6824.0,0.07823611728398067,99,6824.0
198925.0,100,2425.0,17.57246376811594,1.6082907267152187,100,6877.0,0.06779753621705174,100,6877.0
198930.0,103,2511.0,17.80851063829787,1.8078479233519382,103,6760.0,0.05281197161951563,103,6760.0
198935.0,101,2656.0,18.97142857142857,1.9453283709828302,101,6896.0,0.06812478806855929,101,6896.0
198940.0,97,2589.0,18.62589928057554,1.7999690760519989,97,6890.0,0.07784863309094933,97,6890.0
198945.0,98,2542.0,18.15714285714286,1.8582864905499792,98,6902.0,0.07482098551031625,98,6902.0
198950.0,101,2623.0,18.735714285714284,1.6958605614203186,101,6775.0,0.06012855978550652,101,6775.0
198955.0,100,2677.0,19.258992805755394,1.957255562635307,100,6771.0,0.0666387859649825,100,6771.0
198960.0,96,2588.0,19.029411764705884,1.8376602757085312,96,6848.0,0.06845091503141928,96,6848.0
198965.0,98,2526.0,18.437956204379564,1.7791764886991406,98,6895.0,0.06916469565257402,98,6895.0
198970.0,95,2587.0,19.022058823529413,1.796490058959249,95,6743.0,0.062178766262713,95,6743.0
198975.0,94,2610.0,18.776978417266186,2.084422325669125,94,6806.0,0.08097385790200702,94,6806.0
198980.0,96,2500.0,17.857142857142858,1.9522255937260313,96,6764.0,0.07598932910174472,96,6764.0
198985.0,95,2435.0,17.644927536231883,1.7778568004245805,95,6703.0,0.06866141753565097,95,6703.0
198990.0,98,2461.0,17.57857142857143,1.845198273588445,98,6673.0,0.06014007217348915,98,6673.0
198995.0,100,2515.0,18.22463768115942,1.9081053678429807,100,6663.0,0.07137158756895871,100,6663.0
199000.0,98,2473.0,17.920289855072465,1.8384923961846806,98,6751.0,0.07977661555832584,98,6751.0
199005.0,97,2424.0,17.43884892086331,1.758165483978739,97,6803.0,0.07192478006889515,97,6803.0
199010.0,103,2511.0,17.80851063829787,1.7785892538949146,103,6692.0,0.058147929690483366,103,6692.0
199015.0,102,2651.0,18.935714285714287,1.9427276894982282,102,6761.0,0.07039769561617806,102,6761.0
199020.0,97,2566.0,18.46043165467626,1.9045873319982691,97,6847.0,0.07554624043504839,97,6847.0
199025.0,98,2515.0,17.964285714285715,1.7373062873275484,98,6795.0,0.06520504253866939,98,6795.0
199030.0,101,2598.0,18.557142857142857,1.7517540232137963,101,6770.0,0.05674824977191947,101,6770.0
199035.0,100,2655.0,19.23913043478261,1.9704550035120614,100,6875.0,0.07087681601761363,100,6875.0
199040.0,99,2580.0,19.11111111111111,1.738138960900059,99,6855.0,0.07029559919300526,99,6855.0
199045.0,96,2534.0,18.63235294117647,1.8963668382173173,96,6913.0,0.07534609226480937,96,6913.0
199050.0,96,2601.0,19.125,1.994661163244034,96,6769.0,0.06380736162478678,96,6769.0
199055.0,95,2641.0,19.0,2.1356677050806967,95,6738.0,0.07476784328113702,95,6738.0
199060.0,98,2539.0,18.39855072463768,1.8101009904013257,98,6799.0,0.07450158392719161,98,6799.0
199065.0,100,2536.0,18.3768115942029,1.566005072996242,100,6853.0,0.06625056886356875,100,6853.0
199070.0,101,2565.0,18.19148936170213,1.6710202446336602,101,6831.0,0.054544444837324485,101,6831.0
199075.0,100,2621.0,18.72142857142857,1.8855768926714729,100,6820.0,0.0653178936769073,100,6820.0
199080.0,97,2533.0,18.09285714285714,1.9152408033674448,97,6817.0,0.07402863886300688,97,6817.0
199085.0,98,2528.0,18.057142857142857,1.8296750864450797,98,6872.0,0.07133083292541856,98,6872.0
199090.0,103,2556.0,18.257142857142856,1.7043353020593333,103,6862.0,0.05816612572959997,103,6862.0
199095.0,101,2640.0,18.857142857142858,1.9605819376123992,101,6875.0,0.06826164689261865,101,6875.0
199100.0,97,2592.0,18.782608695652176,1.7424910165954217,97,6965.0,0.07648159077556428,97,6965.0
199105.0,99,2535.0,18.107142857142858,1.8924377114566653,99,7013.0,0.07428948513159173,99,7013.0
199110.0,99,2565.0,18.19148936170213,1.8538539199113238,99,6876.0,0.05953277300100021,99,6876.0
199115.0,100,2626.0,18.892086330935253,2.030434822793242,100,6876.0,0.06780442548124374,100,6876.0
199120.0,100,2590.0,19.185185185185187,1.7344582592909412,100,6958.0,0.07166694935288535,100,6958.0
199125.0,99,2549.0,18.74264705882353,1.8751664883894568,99,6915.0,0.07472545010124407,99,6915.0
199130.0,98,2623.0,19.145985401459853,1.915287522951374,98,6890.0,0.06316769295266601,98,6890.0
199135.0,98,2616.0,18.820143884892087,2.1769543304265913,98,6879.0,0.07771838263143911,98,6879.0
199140.0,97,2571.0,18.766423357664234,1.6696486651494602,97,6950.0,0.07188527072112202,97,6950.0
199145.0,100,2530.0,18.333333333333332,1.4959036340311418,100,7009.0,0.0642757118164625,100,7009.0
199150.0,102,2617.0,18.692857142857143,1.7124676891818127,102,6987.0,0.056534607483907366,102,6987.0
199155.0,100,2680.0,19.142857142857142,1.9896269404693523,100,6989.0,0.06826473711827331,100,6989.0
199160.0,99,2599.0,18.564285714285713,1.9680536742884422,99,6986.0,0.0761419438381677,99,6986.0
199165.0,98,2535.0,18.237410071942445,1.767837205707977,98,6886.0,0.06862433120833102,98,6886.0
199170.0,100,2609.0,18.635714285714286,1.7734534328443665,100,6855.0,0.05888592363154502,100,6855.0
199175.0,100,2632.0,18.8,1.9890922791976542,100,6784.0,0.0681444636148689,100,6784.0
199180.0,98,2619.0,18.841726618705035,1.9011056915214168,98,6956.0,0.07765069556923276,98,6956.0
199185.0,99,2557.0,18.134751773049647,1.7881501425799609,99,7008.0,0.0717389543765786,99,7008.0
